# Forces      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
314           	((0.000000e+00 0.000000e+00 -9.049827e-13) (7.829166e-01 -1.257826e-15 -5.290235e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.730060e-14 2.262457e-14 0.000000e+00) (4.588505e-16 1.322559e-17 -7.530852e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
315           	((0.000000e+00 0.000000e+00 2.892511e-14) (7.824350e-01 -8.898937e-16 -4.783508e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.287205e-13 -7.231277e-16 0.000000e+00) (4.272404e-16 1.195877e-17 -7.508288e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
316           	((0.000000e+00 0.000000e+00 -8.952425e-13) (7.819550e-01 -1.152814e-15 -4.864710e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.070694e-13 2.238106e-14 0.000000e+00) (4.304466e-16 1.216177e-17 -7.485945e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
317           	((0.000000e+00 0.000000e+00 -9.890417e-13) (7.814767e-01 -1.309814e-15 -5.487957e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.605698e-14 2.472604e-14 0.000000e+00) (4.659091e-16 1.371989e-17 -7.463820e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
318           	((0.000000e+00 0.000000e+00 -2.113289e-13) (7.810000e-01 -1.062258e-15 -5.181266e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.396387e-14 5.283222e-15 0.000000e+00) (4.483143e-16 1.295317e-17 -7.441912e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
319           	((0.000000e+00 0.000000e+00 -9.442806e-13) (7.805249e-01 -1.244215e-15 -5.628077e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.424611e-14 2.360702e-14 0.000000e+00) (4.858777e-16 1.407019e-17 -7.420226e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
320           	((0.000000e+00 0.000000e+00 -1.459377e-12) (7.800484e-01 -1.635915e-15 -6.369106e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.798793e-13 3.648442e-14 0.000000e+00) (5.477094e-16 1.592277e-17 -7.398590e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
321           	((0.000000e+00 0.000000e+00 -8.833490e-13) (7.795735e-01 -1.663095e-15 -6.369004e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-8.918698e-14 2.208373e-14 0.000000e+00) (5.429823e-16 1.592251e-17 -7.377010e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
322           	((0.000000e+00 0.000000e+00 1.465152e-14) (7.791003e-01 -1.240975e-15 -5.828871e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.577161e-13 -3.662879e-16 0.000000e+00) (5.156983e-16 1.457218e-17 -7.355475e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
323           	((0.000000e+00 0.000000e+00 1.814210e-13) (7.786286e-01 -9.421398e-16 -5.196626e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.347967e-13 -4.535524e-15 0.000000e+00) (4.656388e-16 1.299156e-17 -7.333979e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
324           	((0.000000e+00 0.000000e+00 -1.040878e-12) (7.781585e-01 -1.327135e-15 -5.239320e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.754079e-13 2.602196e-14 0.000000e+00) (4.474981e-16 1.309830e-17 -7.312521e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
325           	((0.000000e+00 0.000000e+00 -1.009495e-12) (7.776901e-01 -1.467106e-15 -5.614874e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-8.479968e-14 2.523737e-14 0.000000e+00) (4.756078e-16 1.403719e-17 -7.291103e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
326           	((0.000000e+00 0.000000e+00 -1.340530e-12) (7.772233e-01 -1.704167e-15 -6.287931e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.150959e-13 3.351326e-14 0.000000e+00) (5.328501e-16 1.571983e-17 -7.269730e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
327           	((0.000000e+00 0.000000e+00 -9.977593e-14) (7.767581e-01 -1.310097e-15 -5.830015e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.100181e-13 2.494398e-15 0.000000e+00) (5.070179e-16 1.457504e-17 -7.248406e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
328           	((0.000000e+00 0.000000e+00 -3.351355e-13) (7.762945e-01 -1.254784e-15 -5.455015e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.307520e-14 8.378386e-15 0.000000e+00) (4.737487e-16 1.363754e-17 -7.227139e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
329           	((0.000000e+00 0.000000e+00 -5.788508e-13) (7.758325e-01 -1.271320e-15 -5.435249e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.928731e-16 1.447127e-14 0.000000e+00) (4.663758e-16 1.358812e-17 -7.205933e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
330           	((0.000000e+00 0.000000e+00 -1.560906e-13) (7.753721e-01 -1.074589e-15 -5.002570e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.672856e-14 3.902266e-15 0.000000e+00) (4.311267e-16 1.250642e-17 -7.184796e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
331           	((0.000000e+00 0.000000e+00 -9.732421e-13) (7.749133e-01 -1.355562e-15 -5.309290e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.003186e-13 2.433105e-14 0.000000e+00) (4.506484e-16 1.327323e-17 -7.163734e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
332           	((0.000000e+00 0.000000e+00 -8.356742e-13) (7.744560e-01 -1.337930e-15 -5.775302e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-8.829826e-15 2.089186e-14 0.000000e+00) (4.940915e-16 1.443825e-17 -7.142753e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
333           	((0.000000e+00 0.000000e+00 -1.420794e-12) (7.740003e-01 -1.694082e-15 -6.524652e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.527022e-13 3.551985e-14 0.000000e+00) (5.455255e-16 1.631163e-17 -7.121860e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
334           	((0.000000e+00 0.000000e+00 -3.315312e-13) (7.735462e-01 -1.429347e-15 -6.250492e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.720296e-14 8.288279e-15 0.000000e+00) (5.299657e-16 1.562623e-17 -7.101059e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
335           	((0.000000e+00 0.000000e+00 3.871639e-13) (7.730935e-01 -9.908281e-16 -5.245696e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.764886e-13 -9.679097e-15 0.000000e+00) (4.658305e-16 1.311424e-17 -7.080357e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
336           	((0.000000e+00 0.000000e+00 -1.905081e-12) (7.726424e-01 -1.723586e-15 -6.130681e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.865484e-13 4.762701e-14 0.000000e+00) (5.312572e-16 1.532670e-17 -7.059756e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
337           	((0.000000e+00 0.000000e+00 -1.274733e-12) (7.721928e-01 -1.844028e-15 -6.856927e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.015572e-13 3.186832e-14 0.000000e+00) (5.846234e-16 1.714232e-17 -7.039218e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
338           	((0.000000e+00 0.000000e+00 -2.445792e-13) (7.717446e-01 -1.497901e-15 -6.568833e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.093715e-13 6.114479e-15 0.000000e+00) (5.701043e-16 1.642208e-17 -7.017749e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
339           	((0.000000e+00 0.000000e+00 4.381780e-13) (7.712978e-01 -1.037710e-15 -5.560802e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.891142e-13 -1.095445e-14 0.000000e+00) (4.910315e-16 1.390200e-17 -6.996227e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
340           	((0.000000e+00 0.000000e+00 -1.015699e-12) (7.708524e-01 -1.372286e-15 -5.707285e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.185042e-13 2.539248e-14 0.000000e+00) (4.892489e-16 1.426821e-17 -6.974719e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
341           	((0.000000e+00 0.000000e+00 -1.576710e-12) (7.704083e-01 -1.754684e-15 -6.503474e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.782699e-13 3.941775e-14 0.000000e+00) (5.529965e-16 1.625868e-17 -6.953277e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
342           	((0.000000e+00 0.000000e+00 -9.812467e-13) (7.699655e-01 -1.774510e-15 -6.873283e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-6.877903e-14 2.453117e-14 0.000000e+00) (5.794975e-16 1.718321e-17 -6.931936e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
343           	((0.000000e+00 0.000000e+00 4.891700e-13) (7.695242e-01 -1.080564e-15 -5.822792e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.714092e-13 -1.222925e-14 0.000000e+00) (5.210409e-16 1.455698e-17 -6.910722e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
344           	((0.000000e+00 0.000000e+00 -1.146852e-12) (7.690841e-01 -1.504871e-15 -5.917334e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.716346e-13 2.867129e-14 0.000000e+00) (5.199367e-16 1.479334e-17 -6.889655e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
345           	((0.000000e+00 0.000000e+00 -1.164880e-12) (7.686453e-01 -1.666614e-15 -6.633641e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-8.009029e-14 2.912200e-14 0.000000e+00) (5.714558e-16 1.658410e-17 -6.868748e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
346           	((0.000000e+00 0.000000e+00 5.895592e-14) (7.682079e-01 -1.181947e-15 -6.066387e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.722589e-13 -1.473898e-15 0.000000e+00) (5.401579e-16 1.516597e-17 -6.848012e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
347           	((0.000000e+00 0.000000e+00 -3.342746e-13) (7.677718e-01 -1.128152e-15 -5.628347e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.012074e-14 8.356865e-15 0.000000e+00) (5.087282e-16 1.407087e-17 -6.827455e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
348           	((0.000000e+00 0.000000e+00 -3.845805e-13) (7.673370e-01 -1.148425e-15 -5.155951e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.087511e-14 9.614514e-15 0.000000e+00) (4.635151e-16 1.288988e-17 -6.807082e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
349           	((0.000000e+00 0.000000e+00 -1.077268e-13) (7.669035e-01 -9.955058e-16 -4.364456e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.027005e-14 2.693171e-15 0.000000e+00) (4.041157e-16 1.091114e-17 -6.786897e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
350           	((0.000000e+00 0.000000e+00 -9.537622e-14) (7.664713e-01 -7.781249e-16 -4.206574e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.168563e-13 2.384406e-15 0.000000e+00) (3.928384e-16 1.051644e-17 -6.766904e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
351           	((0.000000e+00 0.000000e+00 -7.775787e-13) (7.660404e-01 -9.600884e-16 -4.520689e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.009559e-14 1.943947e-14 0.000000e+00) (4.131381e-16 1.130172e-17 -6.747102e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
352           	((0.000000e+00 0.000000e+00 -1.426262e-12) (7.656107e-01 -1.379804e-15 -5.287641e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.963035e-13 3.565654e-14 0.000000e+00) (4.664191e-16 1.321910e-17 -6.727494e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
353           	((0.000000e+00 0.000000e+00 -1.946305e-12) (7.651824e-01 -1.927170e-15 -6.475862e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.654139e-13 4.865763e-14 0.000000e+00) (5.560818e-16 1.618966e-17 -6.708079e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
354           	((0.000000e+00 0.000000e+00 -2.579331e-13) (7.647553e-01 -1.465081e-15 -6.584441e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.661594e-13 6.448326e-15 0.000000e+00) (5.785556e-16 1.646110e-17 -6.688857e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
355           	((0.000000e+00 0.000000e+00 -3.009030e-13) (7.643295e-01 -1.351529e-15 -6.122770e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.240620e-14 7.522575e-15 0.000000e+00) (5.472228e-16 1.530692e-17 -6.669827e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
356           	((0.000000e+00 0.000000e+00 -7.739852e-13) (7.639049e-01 -1.521140e-15 -6.106044e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-9.480522e-14 1.934963e-14 0.000000e+00) (5.142490e-16 1.526511e-17 -6.650987e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
357           	((0.000000e+00 0.000000e+00 -7.167686e-13) (7.634817e-01 -1.509591e-15 -6.008634e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.657360e-14 1.791922e-14 0.000000e+00) (5.091609e-16 1.502158e-17 -6.632337e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
358           	((0.000000e+00 0.000000e+00 -6.547349e-13) (7.630596e-01 -1.497445e-15 -6.001523e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.470789e-14 1.636837e-14 0.000000e+00) (5.146204e-16 1.500381e-17 -6.613874e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
359           	((0.000000e+00 0.000000e+00 -1.887995e-14) (7.626389e-01 -1.126618e-15 -5.379876e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.508956e-13 4.719987e-16 0.000000e+00) (4.794511e-16 1.344969e-17 -6.595598e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
360           	((0.000000e+00 0.000000e+00 1.538682e-13) (7.622193e-01 -8.373711e-16 -4.790066e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.454435e-13 -3.846706e-15 0.000000e+00) (4.373530e-16 1.197517e-17 -6.577505e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
361           	((0.000000e+00 0.000000e+00 -2.294881e-13) (7.618010e-01 -7.651911e-16 -4.434594e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.324228e-14 5.737203e-15 0.000000e+00) (4.093366e-16 1.108648e-17 -6.559594e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
362           	((0.000000e+00 0.000000e+00 -8.824945e-13) (7.613840e-01 -1.032532e-15 -4.723055e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.056427e-13 2.206236e-14 0.000000e+00) (4.184175e-16 1.180764e-17 -6.541862e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
363           	((0.000000e+00 0.000000e+00 -8.314690e-13) (7.609682e-01 -1.142929e-15 -5.030835e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.977707e-14 2.078672e-14 0.000000e+00) (4.362463e-16 1.257709e-17 -6.524309e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
364           	((0.000000e+00 0.000000e+00 -2.190258e-12) (7.605536e-01 -1.920394e-15 -6.433638e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.526409e-13 5.475645e-14 0.000000e+00) (5.287427e-16 1.608409e-17 -6.506930e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
365           	((0.000000e+00 0.000000e+00 -3.896743e-13) (7.601402e-01 -1.584216e-15 -6.392745e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.432026e-14 9.741857e-15 0.000000e+00) (5.389771e-16 1.598186e-17 -6.489725e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
366           	((0.000000e+00 0.000000e+00 -1.014890e-12) (7.597280e-01 -1.794922e-15 -6.591759e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-9.406122e-14 2.537226e-14 0.000000e+00) (5.574631e-16 1.647940e-17 -6.472691e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
367           	((0.000000e+00 0.000000e+00 -1.925781e-13) (7.593171e-01 -1.421643e-15 -6.332208e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.474476e-13 4.814453e-15 0.000000e+00) (5.473803e-16 1.583052e-17 -6.455826e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
368           	((0.000000e+00 0.000000e+00 -6.071659e-13) (7.589073e-01 -1.457522e-15 -6.133310e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-9.831379e-15 1.517915e-14 0.000000e+00) (5.357175e-16 1.533327e-17 -6.439128e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
369           	((0.000000e+00 0.000000e+00 -2.788610e-13) (7.584988e-01 -1.271946e-15 -5.804796e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.855401e-14 6.971525e-15 0.000000e+00) (5.033081e-16 1.451199e-17 -6.422595e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
370           	((0.000000e+00 0.000000e+00 -7.215706e-13) (7.580914e-01 -1.314988e-15 -5.866206e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.195024e-15 1.803926e-14 0.000000e+00) (5.172915e-16 1.466552e-17 -6.406223e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
371           	((0.000000e+00 0.000000e+00 -7.919979e-13) (7.576853e-01 -1.442184e-15 -5.796524e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-8.433627e-14 1.979995e-14 0.000000e+00) (5.113504e-16 1.449131e-17 -6.390013e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
372           	((0.000000e+00 0.000000e+00 -1.473138e-13) (7.572803e-01 -1.228335e-15 -5.305173e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.328200e-14 3.682845e-15 0.000000e+00) (4.572596e-16 1.326293e-17 -6.373961e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
373           	((0.000000e+00 0.000000e+00 -2.779718e-13) (7.568764e-01 -1.131303e-15 -4.928281e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.647624e-14 6.949296e-15 0.000000e+00) (4.357089e-16 1.232070e-17 -6.358065e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
374           	((0.000000e+00 0.000000e+00 -1.147198e-12) (7.564738e-01 -1.419865e-15 -5.532602e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.044682e-13 2.867996e-14 0.000000e+00) (4.828906e-16 1.383151e-17 -6.342324e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
375           	((0.000000e+00 0.000000e+00 -2.890152e-13) (7.560723e-01 -1.133587e-15 -5.460367e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.037462e-13 7.225380e-15 0.000000e+00) (4.878271e-16 1.365092e-17 -6.326735e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
376           	((0.000000e+00 0.000000e+00 -5.058825e-13) (7.556720e-01 -1.132648e-15 -5.373637e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.207144e-15 1.264706e-14 0.000000e+00) (4.805646e-16 1.343409e-17 -6.311297e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
377           	((0.000000e+00 0.000000e+00 -1.765298e-12) (7.552728e-01 -1.744783e-15 -6.473250e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.645403e-13 4.413245e-14 0.000000e+00) (5.426781e-16 1.618312e-17 -6.296009e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
378           	((0.000000e+00 0.000000e+00 2.584961e-13) (7.548748e-01 -1.154918e-15 -5.683376e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.932960e-13 -6.462403e-15 0.000000e+00) (5.025341e-16 1.420844e-17 -6.280867e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
379           	((0.000000e+00 0.000000e+00 -1.117771e-12) (7.544779e-01 -1.515238e-15 -5.972357e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.404961e-13 2.794427e-14 0.000000e+00) (5.112228e-16 1.493089e-17 -6.265871e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
380           	((0.000000e+00 0.000000e+00 6.090614e-14) (7.540821e-01 -1.106940e-15 -5.428766e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.297633e-13 -1.522653e-15 0.000000e+00) (4.786081e-16 1.357192e-17 -6.251018e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
381           	((0.000000e+00 0.000000e+00 -2.424693e-13) (7.536875e-01 -1.033857e-15 -5.064832e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.508281e-14 6.061731e-15 0.000000e+00) (4.449350e-16 1.266208e-17 -6.236307e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
382           	((0.000000e+00 0.000000e+00 -7.245237e-13) (7.532940e-01 -1.150739e-15 -5.111575e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.714938e-14 1.811309e-14 0.000000e+00) (4.400582e-16 1.277894e-17 -6.221737e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
383           	((0.000000e+00 0.000000e+00 -1.650919e-12) (7.529016e-01 -1.670418e-15 -5.947310e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.233755e-13 4.127297e-14 0.000000e+00) (5.041438e-16 1.486828e-17 -6.207306e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
384           	((0.000000e+00 0.000000e+00 6.790718e-13) (7.525103e-01 -8.440256e-16 -5.102897e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.140848e-13 -1.697679e-14 0.000000e+00) (4.600805e-16 1.275724e-17 -6.193012e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
385           	((0.000000e+00 0.000000e+00 -1.437807e-12) (7.521202e-01 -1.451091e-15 -5.808439e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.243844e-13 3.594517e-14 0.000000e+00) (4.894398e-16 1.452110e-17 -6.178854e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
386           	((0.000000e+00 0.000000e+00 -3.926470e-13) (7.517311e-01 -1.208999e-15 -5.747199e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.762342e-14 9.816174e-15 0.000000e+00) (4.965882e-16 1.436800e-17 -6.164830e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
387           	((0.000000e+00 0.000000e+00 -4.296489e-13) (7.513431e-01 -1.189025e-15 -5.513254e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.043945e-15 1.074122e-14 0.000000e+00) (4.728248e-16 1.378313e-17 -6.150939e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
388           	((0.000000e+00 0.000000e+00 -2.052096e-13) (7.509562e-01 -1.027931e-15 -4.959284e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.736896e-14 5.130240e-15 0.000000e+00) (4.470143e-16 1.239821e-17 -6.137179e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
389           	((0.000000e+00 0.000000e+00 -6.360226e-13) (7.505705e-01 -1.168889e-15 -4.790758e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.789700e-14 1.590057e-14 0.000000e+00) (4.261762e-16 1.197689e-17 -6.123550e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
390           	((0.000000e+00 0.000000e+00 -6.210427e-13) (7.501857e-01 -1.136131e-15 -5.109978e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.314299e-14 1.552607e-14 0.000000e+00) (4.498832e-16 1.277494e-17 -6.110049e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
391           	((0.000000e+00 0.000000e+00 -9.082877e-13) (7.498021e-01 -1.267360e-15 -5.514461e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.318653e-14 2.270719e-14 0.000000e+00) (4.854343e-16 1.378615e-17 -6.096676e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
392           	((0.000000e+00 0.000000e+00 -5.124665e-13) (7.494195e-01 -1.249069e-15 -5.198543e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.299605e-14 1.281166e-14 0.000000e+00) (4.620970e-16 1.299636e-17 -6.083429e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
393           	((0.000000e+00 0.000000e+00 -1.081068e-13) (7.490380e-01 -1.058876e-15 -4.703767e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.207732e-14 2.702670e-15 0.000000e+00) (4.198076e-16 1.175942e-17 -6.070306e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
394           	((0.000000e+00 0.000000e+00 -5.843328e-13) (7.486576e-01 -1.177375e-15 -4.698760e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.776967e-14 1.460832e-14 0.000000e+00) (4.084740e-16 1.174690e-17 -6.057307e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
